question_id,image,cls,label,pred,response,inference_s,vram_mb
1,close_distance_trash10.jpg,plastic wrapper,yes,no,"no garbage, clean environment: 0.75 | trash pile: 0.09 | plastic bottle: 0.07 | plastic bag: 0.05 | trash: 0.02 | can: 0.00 | plastic wrapper: 0.00 | metal scrap: 0.00 | glass: 0.00",0.376,1659.9
2321,far_distance_trash258.jpg,trash,yes,no,"trash pile: 0.42 | no garbage, clean environment: 0.15 | metal scrap: 0.12 | plastic wrapper: 0.11 | plastic bag: 0.08 | plastic bottle: 0.06 | trash: 0.05 | can: 0.01 | glass: 0.00",0.036,1659.9
2322,far_distance_trash258.jpg,plastic bag,no,no,"trash pile: 0.42 | no garbage, clean environment: 0.15 | metal scrap: 0.12 | plastic wrapper: 0.11 | plastic bag: 0.08 | plastic bottle: 0.06 | trash: 0.05 | can: 0.01 | glass: 0.00",0.039,1659.9
2323,far_distance_trash258.jpg,can,no,no,"trash pile: 0.42 | no garbage, clean environment: 0.15 | metal scrap: 0.12 | plastic wrapper: 0.11 | plastic bag: 0.08 | plastic bottle: 0.06 | trash: 0.05 | can: 0.01 | glass: 0.00",0.032,1659.9
2324,far_distance_trash258.jpg,trash pile,no,yes,"trash pile: 0.42 | no garbage, clean environment: 0.15 | metal scrap: 0.12 | plastic wrapper: 0.11 | plastic bag: 0.08 | plastic bottle: 0.06 | trash: 0.05 | can: 0.01 | glass: 0.00",0.045,1659.9
2325,far_distance_trash258.jpg,glass,no,no,"trash pile: 0.42 | no garbage, clean environment: 0.15 | metal scrap: 0.12 | plastic wrapper: 0.11 | plastic bag: 0.08 | plastic bottle: 0.06 | trash: 0.05 | can: 0.01 | glass: 0.00",0.033,1659.9
2326,far_distance_trash258.jpg,metal scrap,no,no,"trash pile: 0.42 | no garbage, clean environment: 0.15 | metal scrap: 0.12 | plastic wrapper: 0.11 | plastic bag: 0.08 | plastic bottle: 0.06 | trash: 0.05 | can: 0.01 | glass: 0.00",0.029,1659.9
2327,far_distance_trash258.jpg,plastic bottle,no,no,"trash pile: 0.42 | no garbage, clean environment: 0.15 | metal scrap: 0.12 | plastic wrapper: 0.11 | plastic bag: 0.08 | plastic bottle: 0.06 | trash: 0.05 | can: 0.01 | glass: 0.00",0.026,1659.9
2328,far_distance_trash258.jpg,plastic wrapper,no,no,"trash pile: 0.42 | no garbage, clean environment: 0.15 | metal scrap: 0.12 | plastic wrapper: 0.11 | plastic bag: 0.08 | plastic bottle: 0.06 | trash: 0.05 | can: 0.01 | glass: 0.00",0.032,1659.9
2329,far_distance_trash259.jpg,can,yes,no,"plastic bottle: 0.41 | plastic bag: 0.30 | no garbage, clean environment: 0.18 | plastic wrapper: 0.04 | glass: 0.02 | can: 0.02 | trash pile: 0.01 | trash: 0.01 | metal scrap: 0.00",0.036,1659.9
2330,far_distance_trash259.jpg,plastic bottle,no,yes,"plastic bottle: 0.41 | plastic bag: 0.30 | no garbage, clean environment: 0.18 | plastic wrapper: 0.04 | glass: 0.02 | can: 0.02 | trash pile: 0.01 | trash: 0.01 | metal scrap: 0.00",0.026,1659.9
2331,far_distance_trash259.jpg,plastic bag,no,yes,"plastic bottle: 0.41 | plastic bag: 0.30 | no garbage, clean environment: 0.18 | plastic wrapper: 0.04 | glass: 0.02 | can: 0.02 | trash pile: 0.01 | trash: 0.01 | metal scrap: 0.00",0.043,1659.9
2332,far_distance_trash259.jpg,plastic wrapper,no,no,"plastic bottle: 0.41 | plastic bag: 0.30 | no garbage, clean environment: 0.18 | plastic wrapper: 0.04 | glass: 0.02 | can: 0.02 | trash pile: 0.01 | trash: 0.01 | metal scrap: 0.00",0.035,1659.9
2333,far_distance_trash259.jpg,glass,no,no,"plastic bottle: 0.41 | plastic bag: 0.30 | no garbage, clean environment: 0.18 | plastic wrapper: 0.04 | glass: 0.02 | can: 0.02 | trash pile: 0.01 | trash: 0.01 | metal scrap: 0.00",0.041,1659.9
2334,far_distance_trash259.jpg,trash,no,no,"plastic bottle: 0.41 | plastic bag: 0.30 | no garbage, clean environment: 0.18 | plastic wrapper: 0.04 | glass: 0.02 | can: 0.02 | trash pile: 0.01 | trash: 0.01 | metal scrap: 0.00",0.039,1659.9
2335,far_distance_trash259.jpg,metal scrap,no,no,"plastic bottle: 0.41 | plastic bag: 0.30 | no garbage, clean environment: 0.18 | plastic wrapper: 0.04 | glass: 0.02 | can: 0.02 | trash pile: 0.01 | trash: 0.01 | metal scrap: 0.00",0.043,1659.9
2336,far_distance_trash259.jpg,trash pile,no,no,"plastic bottle: 0.41 | plastic bag: 0.30 | no garbage, clean environment: 0.18 | plastic wrapper: 0.04 | glass: 0.02 | can: 0.02 | trash pile: 0.01 | trash: 0.01 | metal scrap: 0.00",0.03,1659.9
2337,far_distance_trash26.jpg,plastic bottle,yes,yes,"plastic bottle: 0.66 | no garbage, clean environment: 0.24 | can: 0.02 | plastic bag: 0.02 | plastic wrapper: 0.02 | glass: 0.01 | trash pile: 0.01 | metal scrap: 0.01 | trash: 0.01",0.025,1659.9
2338,far_distance_trash26.jpg,can,yes,no,"plastic bottle: 0.66 | no garbage, clean environment: 0.24 | can: 0.02 | plastic bag: 0.02 | plastic wrapper: 0.02 | glass: 0.01 | trash pile: 0.01 | metal scrap: 0.01 | trash: 0.01",0.025,1659.9
2339,far_distance_trash26.jpg,trash,no,no,"plastic bottle: 0.66 | no garbage, clean environment: 0.24 | can: 0.02 | plastic bag: 0.02 | plastic wrapper: 0.02 | glass: 0.01 | trash pile: 0.01 | metal scrap: 0.01 | trash: 0.01",0.034,1659.9
2340,far_distance_trash26.jpg,glass,no,no,"plastic bottle: 0.66 | no garbage, clean environment: 0.24 | can: 0.02 | plastic bag: 0.02 | plastic wrapper: 0.02 | glass: 0.01 | trash pile: 0.01 | metal scrap: 0.01 | trash: 0.01",0.029,1659.9
2341,far_distance_trash26.jpg,plastic bag,no,no,"plastic bottle: 0.66 | no garbage, clean environment: 0.24 | can: 0.02 | plastic bag: 0.02 | plastic wrapper: 0.02 | glass: 0.01 | trash pile: 0.01 | metal scrap: 0.01 | trash: 0.01",0.025,1659.9
2342,far_distance_trash26.jpg,trash pile,no,no,"plastic bottle: 0.66 | no garbage, clean environment: 0.24 | can: 0.02 | plastic bag: 0.02 | plastic wrapper: 0.02 | glass: 0.01 | trash pile: 0.01 | metal scrap: 0.01 | trash: 0.01",0.03,1659.9
2343,far_distance_trash26.jpg,plastic wrapper,no,no,"plastic bottle: 0.66 | no garbage, clean environment: 0.24 | can: 0.02 | plastic bag: 0.02 | plastic wrapper: 0.02 | glass: 0.01 | trash pile: 0.01 | metal scrap: 0.01 | trash: 0.01",0.038,1659.9
2344,far_distance_trash26.jpg,metal scrap,no,no,"plastic bottle: 0.66 | no garbage, clean environment: 0.24 | can: 0.02 | plastic bag: 0.02 | plastic wrapper: 0.02 | glass: 0.01 | trash pile: 0.01 | metal scrap: 0.01 | trash: 0.01",0.034,1659.9
2345,far_distance_trash260.jpg,trash,yes,no,"plastic bottle: 0.55 | plastic bag: 0.36 | no garbage, clean environment: 0.06 | plastic wrapper: 0.02 | trash pile: 0.01 | trash: 0.00 | metal scrap: 0.00 | glass: 0.00 | can: 0.00",0.038,1659.9
2346,far_distance_trash260.jpg,metal scrap,no,no,"plastic bottle: 0.55 | plastic bag: 0.36 | no garbage, clean environment: 0.06 | plastic wrapper: 0.02 | trash pile: 0.01 | trash: 0.00 | metal scrap: 0.00 | glass: 0.00 | can: 0.00",0.035,1659.9
2347,far_distance_trash260.jpg,plastic bag,no,yes,"plastic bottle: 0.55 | plastic bag: 0.36 | no garbage, clean environment: 0.06 | plastic wrapper: 0.02 | trash pile: 0.01 | trash: 0.00 | metal scrap: 0.00 | glass: 0.00 | can: 0.00",0.045,1659.9
2348,far_distance_trash260.jpg,glass,no,no,"plastic bottle: 0.55 | plastic bag: 0.36 | no garbage, clean environment: 0.06 | plastic wrapper: 0.02 | trash pile: 0.01 | trash: 0.00 | metal scrap: 0.00 | glass: 0.00 | can: 0.00",0.033,1659.9
2349,far_distance_trash260.jpg,plastic bottle,no,yes,"plastic bottle: 0.55 | plastic bag: 0.36 | no garbage, clean environment: 0.06 | plastic wrapper: 0.02 | trash pile: 0.01 | trash: 0.00 | metal scrap: 0.00 | glass: 0.00 | can: 0.00",0.029,1659.9
2350,far_distance_trash260.jpg,can,no,no,"plastic bottle: 0.55 | plastic bag: 0.36 | no garbage, clean environment: 0.06 | plastic wrapper: 0.02 | trash pile: 0.01 | trash: 0.00 | metal scrap: 0.00 | glass: 0.00 | can: 0.00",0.029,1659.9
2351,far_distance_trash260.jpg,plastic wrapper,no,no,"plastic bottle: 0.55 | plastic bag: 0.36 | no garbage, clean environment: 0.06 | plastic wrapper: 0.02 | trash pile: 0.01 | trash: 0.00 | metal scrap: 0.00 | glass: 0.00 | can: 0.00",0.026,1659.9
2352,far_distance_trash260.jpg,trash pile,no,no,"plastic bottle: 0.55 | plastic bag: 0.36 | no garbage, clean environment: 0.06 | plastic wrapper: 0.02 | trash pile: 0.01 | trash: 0.00 | metal scrap: 0.00 | glass: 0.00 | can: 0.00",0.03,1659.9
2353,far_distance_trash261.jpg,trash,yes,no,"no garbage, clean environment: 0.73 | plastic bottle: 0.14 | plastic wrapper: 0.06 | plastic bag: 0.03 | trash: 0.03 | trash pile: 0.01 | glass: 0.00 | can: 0.00 | metal scrap: 0.00",0.026,1659.9
2354,far_distance_trash261.jpg,trash pile,no,no,"no garbage, clean environment: 0.73 | plastic bottle: 0.14 | plastic wrapper: 0.06 | plastic bag: 0.03 | trash: 0.03 | trash pile: 0.01 | glass: 0.00 | can: 0.00 | metal scrap: 0.00",0.026,1659.9
2355,far_distance_trash261.jpg,plastic bottle,no,no,"no garbage, clean environment: 0.73 | plastic bottle: 0.14 | plastic wrapper: 0.06 | plastic bag: 0.03 | trash: 0.03 | trash pile: 0.01 | glass: 0.00 | can: 0.00 | metal scrap: 0.00",0.032,1659.9
2356,far_distance_trash261.jpg,glass,no,no,"no garbage, clean environment: 0.73 | plastic bottle: 0.14 | plastic wrapper: 0.06 | plastic bag: 0.03 | trash: 0.03 | trash pile: 0.01 | glass: 0.00 | can: 0.00 | metal scrap: 0.00",0.029,1659.9
2357,far_distance_trash261.jpg,can,no,no,"no garbage, clean environment: 0.73 | plastic bottle: 0.14 | plastic wrapper: 0.06 | plastic bag: 0.03 | trash: 0.03 | trash pile: 0.01 | glass: 0.00 | can: 0.00 | metal scrap: 0.00",0.029,1659.9
2358,far_distance_trash261.jpg,plastic bag,no,no,"no garbage, clean environment: 0.73 | plastic bottle: 0.14 | plastic wrapper: 0.06 | plastic bag: 0.03 | trash: 0.03 | trash pile: 0.01 | glass: 0.00 | can: 0.00 | metal scrap: 0.00",0.025,1659.9
2359,far_distance_trash261.jpg,plastic wrapper,no,no,"no garbage, clean environment: 0.73 | plastic bottle: 0.14 | plastic wrapper: 0.06 | plastic bag: 0.03 | trash: 0.03 | trash pile: 0.01 | glass: 0.00 | can: 0.00 | metal scrap: 0.00",0.048,1659.9
2360,far_distance_trash261.jpg,metal scrap,no,no,"no garbage, clean environment: 0.73 | plastic bottle: 0.14 | plastic wrapper: 0.06 | plastic bag: 0.03 | trash: 0.03 | trash pile: 0.01 | glass: 0.00 | can: 0.00 | metal scrap: 0.00",0.033,1659.9
2361,far_distance_trash263.jpg,plastic wrapper,yes,no,"no garbage, clean environment: 0.40 | trash pile: 0.27 | plastic wrapper: 0.18 | metal scrap: 0.05 | plastic bottle: 0.05 | trash: 0.03 | can: 0.02 | plastic bag: 0.01 | glass: 0.00",0.027,1659.9
2362,far_distance_trash263.jpg,trash pile,no,yes,"no garbage, clean environment: 0.40 | trash pile: 0.27 | plastic wrapper: 0.18 | metal scrap: 0.05 | plastic bottle: 0.05 | trash: 0.03 | can: 0.02 | plastic bag: 0.01 | glass: 0.00",0.03,1659.9
2363,far_distance_trash263.jpg,trash,no,no,"no garbage, clean environment: 0.40 | trash pile: 0.27 | plastic wrapper: 0.18 | metal scrap: 0.05 | plastic bottle: 0.05 | trash: 0.03 | can: 0.02 | plastic bag: 0.01 | glass: 0.00",0.027,1659.9
2364,far_distance_trash263.jpg,plastic bag,no,no,"no garbage, clean environment: 0.40 | trash pile: 0.27 | plastic wrapper: 0.18 | metal scrap: 0.05 | plastic bottle: 0.05 | trash: 0.03 | can: 0.02 | plastic bag: 0.01 | glass: 0.00",0.044,1659.9
2365,far_distance_trash263.jpg,glass,no,no,"no garbage, clean environment: 0.40 | trash pile: 0.27 | plastic wrapper: 0.18 | metal scrap: 0.05 | plastic bottle: 0.05 | trash: 0.03 | can: 0.02 | plastic bag: 0.01 | glass: 0.00",0.038,1659.9
2366,far_distance_trash263.jpg,metal scrap,no,no,"no garbage, clean environment: 0.40 | trash pile: 0.27 | plastic wrapper: 0.18 | metal scrap: 0.05 | plastic bottle: 0.05 | trash: 0.03 | can: 0.02 | plastic bag: 0.01 | glass: 0.00",0.029,1659.9
2367,far_distance_trash263.jpg,plastic bottle,no,no,"no garbage, clean environment: 0.40 | trash pile: 0.27 | plastic wrapper: 0.18 | metal scrap: 0.05 | plastic bottle: 0.05 | trash: 0.03 | can: 0.02 | plastic bag: 0.01 | glass: 0.00",0.042,1659.9
2368,far_distance_trash263.jpg,can,no,no,"no garbage, clean environment: 0.40 | trash pile: 0.27 | plastic wrapper: 0.18 | metal scrap: 0.05 | plastic bottle: 0.05 | trash: 0.03 | can: 0.02 | plastic bag: 0.01 | glass: 0.00",0.029,1659.9
2369,far_distance_trash264.jpg,plastic bag,yes,yes,"plastic bottle: 0.31 | plastic bag: 0.30 | no garbage, clean environment: 0.20 | plastic wrapper: 0.16 | trash pile: 0.02 | trash: 0.01 | metal scrap: 0.00 | glass: 0.00 | can: 0.00",0.028,1659.9
2370,far_distance_trash264.jpg,plastic wrapper,yes,no,"plastic bottle: 0.31 | plastic bag: 0.30 | no garbage, clean environment: 0.20 | plastic wrapper: 0.16 | trash pile: 0.02 | trash: 0.01 | metal scrap: 0.00 | glass: 0.00 | can: 0.00",0.029,1659.9
2371,far_distance_trash264.jpg,trash pile,no,no,"plastic bottle: 0.31 | plastic bag: 0.30 | no garbage, clean environment: 0.20 | plastic wrapper: 0.16 | trash pile: 0.02 | trash: 0.01 | metal scrap: 0.00 | glass: 0.00 | can: 0.00",0.029,1659.9
2372,far_distance_trash264.jpg,plastic bottle,no,yes,"plastic bottle: 0.31 | plastic bag: 0.30 | no garbage, clean environment: 0.20 | plastic wrapper: 0.16 | trash pile: 0.02 | trash: 0.01 | metal scrap: 0.00 | glass: 0.00 | can: 0.00",0.037,1659.9
2373,far_distance_trash264.jpg,can,no,no,"plastic bottle: 0.31 | plastic bag: 0.30 | no garbage, clean environment: 0.20 | plastic wrapper: 0.16 | trash pile: 0.02 | trash: 0.01 | metal scrap: 0.00 | glass: 0.00 | can: 0.00",0.041,1659.9
2374,far_distance_trash264.jpg,glass,no,no,"plastic bottle: 0.31 | plastic bag: 0.30 | no garbage, clean environment: 0.20 | plastic wrapper: 0.16 | trash pile: 0.02 | trash: 0.01 | metal scrap: 0.00 | glass: 0.00 | can: 0.00",0.027,1659.9
2375,far_distance_trash264.jpg,metal scrap,no,no,"plastic bottle: 0.31 | plastic bag: 0.30 | no garbage, clean environment: 0.20 | plastic wrapper: 0.16 | trash pile: 0.02 | trash: 0.01 | metal scrap: 0.00 | glass: 0.00 | can: 0.00",0.041,1659.9
2376,far_distance_trash264.jpg,trash,no,no,"plastic bottle: 0.31 | plastic bag: 0.30 | no garbage, clean environment: 0.20 | plastic wrapper: 0.16 | trash pile: 0.02 | trash: 0.01 | metal scrap: 0.00 | glass: 0.00 | can: 0.00",0.031,1659.9
2377,far_distance_trash266.jpg,trash,yes,no,"plastic bottle: 0.58 | no garbage, clean environment: 0.18 | plastic bag: 0.13 | plastic wrapper: 0.05 | trash pile: 0.03 | glass: 0.01 | trash: 0.01 | can: 0.01 | metal scrap: 0.00",0.044,1659.9
2378,far_distance_trash266.jpg,glass,no,no,"plastic bottle: 0.58 | no garbage, clean environment: 0.18 | plastic bag: 0.13 | plastic wrapper: 0.05 | trash pile: 0.03 | glass: 0.01 | trash: 0.01 | can: 0.01 | metal scrap: 0.00",0.029,1659.9
2379,far_distance_trash266.jpg,plastic wrapper,no,no,"plastic bottle: 0.58 | no garbage, clean environment: 0.18 | plastic bag: 0.13 | plastic wrapper: 0.05 | trash pile: 0.03 | glass: 0.01 | trash: 0.01 | can: 0.01 | metal scrap: 0.00",0.024,1659.9
2380,far_distance_trash266.jpg,plastic bottle,no,yes,"plastic bottle: 0.58 | no garbage, clean environment: 0.18 | plastic bag: 0.13 | plastic wrapper: 0.05 | trash pile: 0.03 | glass: 0.01 | trash: 0.01 | can: 0.01 | metal scrap: 0.00",0.032,1659.9
2381,far_distance_trash266.jpg,trash pile,no,no,"plastic bottle: 0.58 | no garbage, clean environment: 0.18 | plastic bag: 0.13 | plastic wrapper: 0.05 | trash pile: 0.03 | glass: 0.01 | trash: 0.01 | can: 0.01 | metal scrap: 0.00",0.025,1659.9
2382,far_distance_trash266.jpg,plastic bag,no,no,"plastic bottle: 0.58 | no garbage, clean environment: 0.18 | plastic bag: 0.13 | plastic wrapper: 0.05 | trash pile: 0.03 | glass: 0.01 | trash: 0.01 | can: 0.01 | metal scrap: 0.00",0.035,1659.9
2383,far_distance_trash266.jpg,metal scrap,no,no,"plastic bottle: 0.58 | no garbage, clean environment: 0.18 | plastic bag: 0.13 | plastic wrapper: 0.05 | trash pile: 0.03 | glass: 0.01 | trash: 0.01 | can: 0.01 | metal scrap: 0.00",0.03,1659.9
2384,far_distance_trash266.jpg,can,no,no,"plastic bottle: 0.58 | no garbage, clean environment: 0.18 | plastic bag: 0.13 | plastic wrapper: 0.05 | trash pile: 0.03 | glass: 0.01 | trash: 0.01 | can: 0.01 | metal scrap: 0.00",0.024,1659.9
2385,far_distance_trash268.jpg,plastic wrapper,yes,no,"no garbage, clean environment: 0.90 | plastic bottle: 0.03 | plastic wrapper: 0.02 | plastic bag: 0.02 | glass: 0.01 | trash pile: 0.01 | can: 0.00 | trash: 0.00 | metal scrap: 0.00",0.03,1659.9
2386,far_distance_trash268.jpg,metal scrap,no,no,"no garbage, clean environment: 0.90 | plastic bottle: 0.03 | plastic wrapper: 0.02 | plastic bag: 0.02 | glass: 0.01 | trash pile: 0.01 | can: 0.00 | trash: 0.00 | metal scrap: 0.00",0.035,1659.9
2387,far_distance_trash268.jpg,glass,no,no,"no garbage, clean environment: 0.90 | plastic bottle: 0.03 | plastic wrapper: 0.02 | plastic bag: 0.02 | glass: 0.01 | trash pile: 0.01 | can: 0.00 | trash: 0.00 | metal scrap: 0.00",0.03,1659.9
2388,far_distance_trash268.jpg,plastic bottle,no,no,"no garbage, clean environment: 0.90 | plastic bottle: 0.03 | plastic wrapper: 0.02 | plastic bag: 0.02 | glass: 0.01 | trash pile: 0.01 | can: 0.00 | trash: 0.00 | metal scrap: 0.00",0.034,1659.9
2389,far_distance_trash268.jpg,can,no,no,"no garbage, clean environment: 0.90 | plastic bottle: 0.03 | plastic wrapper: 0.02 | plastic bag: 0.02 | glass: 0.01 | trash pile: 0.01 | can: 0.00 | trash: 0.00 | metal scrap: 0.00",0.025,1659.9
2390,far_distance_trash268.jpg,plastic bag,no,no,"no garbage, clean environment: 0.90 | plastic bottle: 0.03 | plastic wrapper: 0.02 | plastic bag: 0.02 | glass: 0.01 | trash pile: 0.01 | can: 0.00 | trash: 0.00 | metal scrap: 0.00",0.029,1659.9
2391,far_distance_trash268.jpg,trash,no,no,"no garbage, clean environment: 0.90 | plastic bottle: 0.03 | plastic wrapper: 0.02 | plastic bag: 0.02 | glass: 0.01 | trash pile: 0.01 | can: 0.00 | trash: 0.00 | metal scrap: 0.00",0.04,1659.9
2392,far_distance_trash268.jpg,trash pile,no,no,"no garbage, clean environment: 0.90 | plastic bottle: 0.03 | plastic wrapper: 0.02 | plastic bag: 0.02 | glass: 0.01 | trash pile: 0.01 | can: 0.00 | trash: 0.00 | metal scrap: 0.00",0.044,1659.9
2393,far_distance_trash27.jpg,plastic wrapper,yes,no,"plastic bottle: 0.84 | plastic wrapper: 0.08 | plastic bag: 0.08 | no garbage, clean environment: 0.01 | trash: 0.00 | glass: 0.00 | trash pile: 0.00 | can: 0.00 | metal scrap: 0.00",0.034,1659.9
2394,far_distance_trash27.jpg,plastic bag,no,no,"plastic bottle: 0.84 | plastic wrapper: 0.08 | plastic bag: 0.08 | no garbage, clean environment: 0.01 | trash: 0.00 | glass: 0.00 | trash pile: 0.00 | can: 0.00 | metal scrap: 0.00",0.029,1659.9
2395,far_distance_trash27.jpg,plastic bottle,no,yes,"plastic bottle: 0.84 | plastic wrapper: 0.08 | plastic bag: 0.08 | no garbage, clean environment: 0.01 | trash: 0.00 | glass: 0.00 | trash pile: 0.00 | can: 0.00 | metal scrap: 0.00",0.03,1659.9
2396,far_distance_trash27.jpg,metal scrap,no,no,"plastic bottle: 0.84 | plastic wrapper: 0.08 | plastic bag: 0.08 | no garbage, clean environment: 0.01 | trash: 0.00 | glass: 0.00 | trash pile: 0.00 | can: 0.00 | metal scrap: 0.00",0.035,1659.9
2397,far_distance_trash27.jpg,trash,no,no,"plastic bottle: 0.84 | plastic wrapper: 0.08 | plastic bag: 0.08 | no garbage, clean environment: 0.01 | trash: 0.00 | glass: 0.00 | trash pile: 0.00 | can: 0.00 | metal scrap: 0.00",0.029,1659.9
2398,far_distance_trash27.jpg,trash pile,no,no,"plastic bottle: 0.84 | plastic wrapper: 0.08 | plastic bag: 0.08 | no garbage, clean environment: 0.01 | trash: 0.00 | glass: 0.00 | trash pile: 0.00 | can: 0.00 | metal scrap: 0.00",0.029,1659.9
2399,far_distance_trash27.jpg,glass,no,no,"plastic bottle: 0.84 | plastic wrapper: 0.08 | plastic bag: 0.08 | no garbage, clean environment: 0.01 | trash: 0.00 | glass: 0.00 | trash pile: 0.00 | can: 0.00 | metal scrap: 0.00",0.029,1659.9
2400,far_distance_trash27.jpg,can,no,no,"plastic bottle: 0.84 | plastic wrapper: 0.08 | plastic bag: 0.08 | no garbage, clean environment: 0.01 | trash: 0.00 | glass: 0.00 | trash pile: 0.00 | can: 0.00 | metal scrap: 0.00",0.029,1659.9
2401,far_distance_trash270.jpg,trash,yes,no,"no garbage, clean environment: 0.43 | plastic bag: 0.23 | plastic bottle: 0.20 | glass: 0.05 | can: 0.03 | trash pile: 0.02 | trash: 0.02 | plastic wrapper: 0.01 | metal scrap: 0.01",0.039,1659.9
2402,far_distance_trash270.jpg,can,no,no,"no garbage, clean environment: 0.43 | plastic bag: 0.23 | plastic bottle: 0.20 | glass: 0.05 | can: 0.03 | trash pile: 0.02 | trash: 0.02 | plastic wrapper: 0.01 | metal scrap: 0.01",0.025,1659.9
2403,far_distance_trash270.jpg,plastic bag,no,no,"no garbage, clean environment: 0.43 | plastic bag: 0.23 | plastic bottle: 0.20 | glass: 0.05 | can: 0.03 | trash pile: 0.02 | trash: 0.02 | plastic wrapper: 0.01 | metal scrap: 0.01",0.033,1659.9
2404,far_distance_trash270.jpg,metal scrap,no,no,"no garbage, clean environment: 0.43 | plastic bag: 0.23 | plastic bottle: 0.20 | glass: 0.05 | can: 0.03 | trash pile: 0.02 | trash: 0.02 | plastic wrapper: 0.01 | metal scrap: 0.01",0.03,1659.9
2405,far_distance_trash270.jpg,plastic bottle,no,no,"no garbage, clean environment: 0.43 | plastic bag: 0.23 | plastic bottle: 0.20 | glass: 0.05 | can: 0.03 | trash pile: 0.02 | trash: 0.02 | plastic wrapper: 0.01 | metal scrap: 0.01",0.041,1659.9
